7.9471 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113b74790>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1024,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
138.4894 	EXP 	left: autoDraw = True
138.4894 	EXP 	right: autoDraw = True
138.4894 	EXP 	up: autoDraw = True
138.4894 	EXP 	down: autoDraw = True
138.5063 	EXP 	center: autoDraw = True
138.5063 	EXP 	left: autoDraw = True
138.5063 	EXP 	right: autoDraw = True
138.5063 	EXP 	up: autoDraw = True
138.5063 	EXP 	down: autoDraw = True
138.5233 	EXP 	center: autoDraw = True
138.5233 	EXP 	left: autoDraw = True
138.5233 	EXP 	right: autoDraw = True
138.5233 	EXP 	up: autoDraw = True
138.5233 	EXP 	down: autoDraw = True
138.5399 	EXP 	center: autoDraw = True
138.5399 	EXP 	left: autoDraw = True
138.5399 	EXP 	right: autoDraw = True
138.5399 	EXP 	up: autoDraw = True
138.5399 	EXP 	down: autoDraw = True
138.5565 	EXP 	center: autoDraw = True
138.5565 	EXP 	left: autoDraw = True
138.5565 	EXP 	right: autoDraw = True
138.5565 	EXP 	up: autoDraw = True
138.5565 	EXP 	down: autoDraw = True
138.5733 	EXP 	center: autoDraw = True
138.5733 	EXP 	left: autoDraw = True
138.5733 	EXP 	right: autoDraw = True
138.5733 	EXP 	up: autoDraw = True
138.5733 	EXP 	down: autoDraw = True
138.5899 	EXP 	center: autoDraw = True
138.5899 	EXP 	left: autoDraw = True
138.5899 	EXP 	right: autoDraw = True
138.5899 	EXP 	up: autoDraw = True
138.5899 	EXP 	down: autoDraw = True
138.6056 	EXP 	center: autoDraw = True
138.6056 	EXP 	left: autoDraw = True
138.6056 	EXP 	right: autoDraw = True
138.6056 	EXP 	up: autoDraw = True
138.6056 	EXP 	down: autoDraw = True
138.6234 	EXP 	center: autoDraw = True
138.6234 	EXP 	left: autoDraw = True
138.6234 	EXP 	right: autoDraw = True
138.6234 	EXP 	up: autoDraw = True
138.6234 	EXP 	down: autoDraw = True
138.6397 	EXP 	center: autoDraw = True
138.6397 	EXP 	left: autoDraw = True
138.6397 	EXP 	right: autoDraw = True
138.6397 	EXP 	up: autoDraw = True
138.6397 	EXP 	down: autoDraw = True
138.6566 	EXP 	center: autoDraw = True
138.6566 	EXP 	left: autoDraw = True
138.6566 	EXP 	right: autoDraw = True
138.6566 	EXP 	up: autoDraw = True
138.6566 	EXP 	down: autoDraw = True
138.6732 	EXP 	center: autoDraw = True
138.6732 	EXP 	left: autoDraw = True
138.6732 	EXP 	right: autoDraw = True
138.6732 	EXP 	up: autoDraw = True
138.6732 	EXP 	down: autoDraw = True
138.6899 	EXP 	center: autoDraw = True
138.6899 	EXP 	left: autoDraw = True
138.6899 	EXP 	right: autoDraw = True
138.6899 	EXP 	up: autoDraw = True
138.6899 	EXP 	down: autoDraw = True
138.7065 	EXP 	center: autoDraw = True
138.7065 	EXP 	left: autoDraw = True
138.7065 	EXP 	right: autoDraw = True
138.7065 	EXP 	up: autoDraw = True
138.7065 	EXP 	down: autoDraw = True
138.7231 	EXP 	center: autoDraw = True
138.7231 	EXP 	left: autoDraw = True
138.7231 	EXP 	right: autoDraw = True
138.7231 	EXP 	up: autoDraw = True
138.7231 	EXP 	down: autoDraw = True
138.7398 	EXP 	center: autoDraw = True
138.7398 	EXP 	left: autoDraw = True
138.7398 	EXP 	right: autoDraw = True
138.7398 	EXP 	up: autoDraw = True
138.7398 	EXP 	down: autoDraw = True
138.7563 	EXP 	center: autoDraw = True
138.7563 	EXP 	left: autoDraw = True
138.7563 	EXP 	right: autoDraw = True
138.7563 	EXP 	up: autoDraw = True
138.7563 	EXP 	down: autoDraw = True
138.7730 	EXP 	center: autoDraw = True
138.7730 	EXP 	left: autoDraw = True
138.7730 	EXP 	right: autoDraw = True
138.7730 	EXP 	up: autoDraw = True
138.7730 	EXP 	down: autoDraw = True
138.7897 	EXP 	center: autoDraw = True
138.7897 	EXP 	left: autoDraw = True
138.7897 	EXP 	right: autoDraw = True
138.7897 	EXP 	up: autoDraw = True
138.7897 	EXP 	down: autoDraw = True
138.8065 	EXP 	center: autoDraw = True
138.8065 	EXP 	left: autoDraw = True
138.8065 	EXP 	right: autoDraw = True
138.8065 	EXP 	up: autoDraw = True
138.8065 	EXP 	down: autoDraw = True
138.8231 	EXP 	center: autoDraw = True
138.8231 	EXP 	left: autoDraw = True
138.8231 	EXP 	right: autoDraw = True
138.8231 	EXP 	up: autoDraw = True
138.8231 	EXP 	down: autoDraw = True
138.8392 	EXP 	center: autoDraw = True
138.8392 	EXP 	left: autoDraw = True
138.8392 	EXP 	right: autoDraw = True
138.8392 	EXP 	up: autoDraw = True
138.8392 	EXP 	down: autoDraw = True
138.8563 	EXP 	center: autoDraw = True
138.8563 	EXP 	left: autoDraw = True
138.8563 	EXP 	right: autoDraw = True
138.8563 	EXP 	up: autoDraw = True
138.8563 	EXP 	down: autoDraw = True
138.8726 	EXP 	center: autoDraw = True
138.8726 	EXP 	left: autoDraw = True
138.8726 	EXP 	right: autoDraw = True
138.8726 	EXP 	up: autoDraw = True
138.8726 	EXP 	down: autoDraw = True
138.8897 	EXP 	center: autoDraw = True
138.8897 	EXP 	left: autoDraw = True
138.8897 	EXP 	right: autoDraw = True
138.8897 	EXP 	up: autoDraw = True
138.8897 	EXP 	down: autoDraw = True
138.9062 	EXP 	center: autoDraw = True
138.9062 	EXP 	left: autoDraw = True
138.9062 	EXP 	right: autoDraw = True
138.9062 	EXP 	up: autoDraw = True
138.9062 	EXP 	down: autoDraw = True
138.9231 	EXP 	center: autoDraw = True
138.9231 	EXP 	left: autoDraw = True
138.9231 	EXP 	right: autoDraw = True
138.9231 	EXP 	up: autoDraw = True
138.9231 	EXP 	down: autoDraw = True
138.9397 	EXP 	center: autoDraw = True
138.9397 	EXP 	left: autoDraw = True
138.9397 	EXP 	right: autoDraw = True
138.9397 	EXP 	up: autoDraw = True
138.9397 	EXP 	down: autoDraw = True
138.9565 	EXP 	center: autoDraw = True
138.9565 	EXP 	left: autoDraw = True
138.9565 	EXP 	right: autoDraw = True
138.9565 	EXP 	up: autoDraw = True
138.9565 	EXP 	down: autoDraw = True
138.9731 	EXP 	center: autoDraw = True
138.9731 	EXP 	left: autoDraw = True
138.9731 	EXP 	right: autoDraw = True
138.9731 	EXP 	up: autoDraw = True
138.9731 	EXP 	down: autoDraw = True
138.9897 	EXP 	center: autoDraw = True
138.9897 	EXP 	left: autoDraw = True
138.9897 	EXP 	right: autoDraw = True
138.9897 	EXP 	up: autoDraw = True
138.9897 	EXP 	down: autoDraw = True
139.0064 	EXP 	center: autoDraw = True
139.0064 	EXP 	left: autoDraw = True
139.0064 	EXP 	right: autoDraw = True
139.0064 	EXP 	up: autoDraw = True
139.0064 	EXP 	down: autoDraw = True
139.0231 	EXP 	center: autoDraw = True
139.0231 	EXP 	left: autoDraw = True
139.0231 	EXP 	right: autoDraw = True
139.0231 	EXP 	up: autoDraw = True
139.0231 	EXP 	down: autoDraw = True
139.0398 	EXP 	center: autoDraw = True
139.0398 	EXP 	left: autoDraw = True
139.0398 	EXP 	right: autoDraw = True
139.0398 	EXP 	up: autoDraw = True
139.0398 	EXP 	down: autoDraw = True
139.0564 	EXP 	center: autoDraw = True
139.0564 	EXP 	left: autoDraw = True
139.0564 	EXP 	right: autoDraw = True
139.0564 	EXP 	up: autoDraw = True
139.0564 	EXP 	down: autoDraw = True
139.0730 	EXP 	center: autoDraw = True
139.0730 	EXP 	left: autoDraw = True
139.0730 	EXP 	right: autoDraw = True
139.0730 	EXP 	up: autoDraw = True
139.0730 	EXP 	down: autoDraw = True
139.0889 	EXP 	center: autoDraw = True
139.0889 	EXP 	left: autoDraw = True
139.0889 	EXP 	right: autoDraw = True
139.0889 	EXP 	up: autoDraw = True
139.0889 	EXP 	down: autoDraw = True
139.1065 	EXP 	center: autoDraw = True
139.1065 	EXP 	left: autoDraw = True
139.1065 	EXP 	right: autoDraw = True
139.1065 	EXP 	up: autoDraw = True
139.1065 	EXP 	down: autoDraw = True
139.1232 	EXP 	center: autoDraw = True
139.1232 	EXP 	left: autoDraw = True
139.1232 	EXP 	right: autoDraw = True
139.1232 	EXP 	up: autoDraw = True
139.1232 	EXP 	down: autoDraw = True
139.1396 	EXP 	center: autoDraw = True
139.1396 	EXP 	left: autoDraw = True
139.1396 	EXP 	right: autoDraw = True
139.1396 	EXP 	up: autoDraw = True
139.1396 	EXP 	down: autoDraw = True
139.1563 	EXP 	center: autoDraw = True
139.1563 	EXP 	left: autoDraw = True
139.1563 	EXP 	right: autoDraw = True
139.1563 	EXP 	up: autoDraw = True
139.1563 	EXP 	down: autoDraw = True
139.1731 	EXP 	center: autoDraw = True
139.1731 	EXP 	left: autoDraw = True
139.1731 	EXP 	right: autoDraw = True
139.1731 	EXP 	up: autoDraw = True
139.1731 	EXP 	down: autoDraw = True
139.1901 	EXP 	center: autoDraw = True
139.1901 	EXP 	left: autoDraw = True
139.1901 	EXP 	right: autoDraw = True
139.1901 	EXP 	up: autoDraw = True
139.1901 	EXP 	down: autoDraw = True
139.2062 	EXP 	center: autoDraw = True
139.2062 	EXP 	left: autoDraw = True
139.2062 	EXP 	right: autoDraw = True
139.2062 	EXP 	up: autoDraw = True
139.2062 	EXP 	down: autoDraw = True
139.2231 	EXP 	center: autoDraw = True
139.2231 	EXP 	left: autoDraw = True
139.2231 	EXP 	right: autoDraw = True
139.2231 	EXP 	up: autoDraw = True
139.2231 	EXP 	down: autoDraw = True
139.2397 	EXP 	center: autoDraw = True
139.2397 	EXP 	left: autoDraw = True
139.2397 	EXP 	right: autoDraw = True
139.2397 	EXP 	up: autoDraw = True
139.2397 	EXP 	down: autoDraw = True
139.2557 	EXP 	center: autoDraw = True
139.2557 	EXP 	left: autoDraw = True
139.2557 	EXP 	right: autoDraw = True
139.2557 	EXP 	up: autoDraw = True
139.2557 	EXP 	down: autoDraw = True
139.2730 	EXP 	center: autoDraw = True
139.2730 	EXP 	left: autoDraw = True
139.2730 	EXP 	right: autoDraw = True
139.2730 	EXP 	up: autoDraw = True
139.2730 	EXP 	down: autoDraw = True
139.2898 	EXP 	center: autoDraw = True
139.2898 	EXP 	left: autoDraw = True
139.2898 	EXP 	right: autoDraw = True
139.2898 	EXP 	up: autoDraw = True
139.2898 	EXP 	down: autoDraw = True
139.3064 	EXP 	center: autoDraw = True
139.3064 	EXP 	left: autoDraw = True
139.3064 	EXP 	right: autoDraw = True
139.3064 	EXP 	up: autoDraw = True
139.3064 	EXP 	down: autoDraw = True
139.3231 	EXP 	center: autoDraw = True
139.3231 	EXP 	left: autoDraw = True
139.3231 	EXP 	right: autoDraw = True
139.3231 	EXP 	up: autoDraw = True
139.3231 	EXP 	down: autoDraw = True
139.3399 	EXP 	center: autoDraw = True
139.3399 	EXP 	left: autoDraw = True
139.3399 	EXP 	right: autoDraw = True
139.3399 	EXP 	up: autoDraw = True
139.3399 	EXP 	down: autoDraw = True
139.3565 	EXP 	center: autoDraw = True
139.3565 	EXP 	left: autoDraw = True
139.3565 	EXP 	right: autoDraw = True
139.3565 	EXP 	up: autoDraw = True
139.3565 	EXP 	down: autoDraw = True
139.3732 	EXP 	center: autoDraw = True
139.3732 	EXP 	left: autoDraw = True
139.3732 	EXP 	right: autoDraw = True
139.3732 	EXP 	up: autoDraw = True
139.3732 	EXP 	down: autoDraw = True
139.3899 	EXP 	center: autoDraw = True
139.3899 	EXP 	left: autoDraw = True
139.3899 	EXP 	right: autoDraw = True
139.3899 	EXP 	up: autoDraw = True
139.3899 	EXP 	down: autoDraw = True
139.4064 	EXP 	center: autoDraw = True
139.4064 	EXP 	left: autoDraw = True
139.4064 	EXP 	right: autoDraw = True
139.4064 	EXP 	up: autoDraw = True
139.4064 	EXP 	down: autoDraw = True
139.4231 	EXP 	center: autoDraw = True
139.4231 	EXP 	left: autoDraw = True
139.4231 	EXP 	right: autoDraw = True
139.4231 	EXP 	up: autoDraw = True
139.4231 	EXP 	down: autoDraw = True
139.4397 	EXP 	center: autoDraw = True
139.4397 	EXP 	left: autoDraw = True
139.4397 	EXP 	right: autoDraw = True
139.4397 	EXP 	up: autoDraw = True
139.4397 	EXP 	down: autoDraw = True
139.4563 	EXP 	center: autoDraw = True
139.4563 	EXP 	left: autoDraw = True
139.4563 	EXP 	right: autoDraw = True
139.4563 	EXP 	up: autoDraw = True
139.4563 	EXP 	down: autoDraw = True
139.4729 	EXP 	center: autoDraw = True
139.4729 	EXP 	left: autoDraw = True
139.4729 	EXP 	right: autoDraw = True
139.4729 	EXP 	up: autoDraw = True
139.4729 	EXP 	down: autoDraw = True
139.4896 	EXP 	center: autoDraw = True
139.4896 	EXP 	left: autoDraw = True
139.4896 	EXP 	right: autoDraw = True
139.4896 	EXP 	up: autoDraw = True
139.4896 	EXP 	down: autoDraw = True
139.5064 	EXP 	center: autoDraw = True
139.5064 	EXP 	left: autoDraw = True
139.5064 	EXP 	right: autoDraw = True
139.5064 	EXP 	up: autoDraw = True
139.5064 	EXP 	down: autoDraw = True
139.5227 	EXP 	center: autoDraw = True
139.5227 	EXP 	left: autoDraw = True
139.5227 	EXP 	right: autoDraw = True
139.5227 	EXP 	up: autoDraw = True
139.5227 	EXP 	down: autoDraw = True
139.5396 	EXP 	center: autoDraw = True
139.5396 	EXP 	left: autoDraw = True
139.5396 	EXP 	right: autoDraw = True
139.5396 	EXP 	up: autoDraw = True
139.5396 	EXP 	down: autoDraw = True
139.5563 	EXP 	center: autoDraw = True
139.5563 	EXP 	left: autoDraw = True
139.5563 	EXP 	right: autoDraw = True
139.5563 	EXP 	up: autoDraw = True
139.5563 	EXP 	down: autoDraw = True
139.5730 	EXP 	center: autoDraw = True
139.5730 	EXP 	left: autoDraw = True
139.5730 	EXP 	right: autoDraw = True
139.5730 	EXP 	up: autoDraw = True
139.5730 	EXP 	down: autoDraw = True
139.5897 	EXP 	center: autoDraw = True
139.5897 	EXP 	left: autoDraw = True
139.5897 	EXP 	right: autoDraw = True
139.5897 	EXP 	up: autoDraw = True
139.5897 	EXP 	down: autoDraw = True
139.6064 	EXP 	center: autoDraw = True
139.6064 	EXP 	left: autoDraw = True
139.6064 	EXP 	right: autoDraw = True
139.6064 	EXP 	up: autoDraw = True
139.6064 	EXP 	down: autoDraw = True
139.6231 	EXP 	center: autoDraw = True
139.6231 	EXP 	left: autoDraw = True
139.6231 	EXP 	right: autoDraw = True
139.6231 	EXP 	up: autoDraw = True
139.6231 	EXP 	down: autoDraw = True
139.6389 	EXP 	center: autoDraw = True
139.6389 	EXP 	left: autoDraw = True
139.6389 	EXP 	right: autoDraw = True
139.6389 	EXP 	up: autoDraw = True
139.6389 	EXP 	down: autoDraw = True
139.6565 	EXP 	center: autoDraw = True
139.6565 	EXP 	left: autoDraw = True
139.6565 	EXP 	right: autoDraw = True
139.6565 	EXP 	up: autoDraw = True
139.6565 	EXP 	down: autoDraw = True
139.6731 	EXP 	center: autoDraw = True
139.6731 	EXP 	left: autoDraw = True
139.6731 	EXP 	right: autoDraw = True
139.6731 	EXP 	up: autoDraw = True
139.6731 	EXP 	down: autoDraw = True
139.6897 	EXP 	center: autoDraw = True
139.6897 	EXP 	left: autoDraw = True
139.6897 	EXP 	right: autoDraw = True
139.6897 	EXP 	up: autoDraw = True
139.6897 	EXP 	down: autoDraw = True
139.7058 	EXP 	center: autoDraw = True
139.7058 	EXP 	left: autoDraw = True
139.7058 	EXP 	right: autoDraw = True
139.7058 	EXP 	up: autoDraw = True
139.7058 	EXP 	down: autoDraw = True
139.7230 	EXP 	center: autoDraw = True
139.7230 	EXP 	left: autoDraw = True
139.7230 	EXP 	right: autoDraw = True
139.7230 	EXP 	up: autoDraw = True
139.7230 	EXP 	down: autoDraw = True
139.7396 	EXP 	center: autoDraw = True
139.7396 	EXP 	left: autoDraw = True
139.7396 	EXP 	right: autoDraw = True
139.7396 	EXP 	up: autoDraw = True
139.7396 	EXP 	down: autoDraw = True
139.7563 	EXP 	center: autoDraw = True
139.7563 	EXP 	left: autoDraw = True
139.7563 	EXP 	right: autoDraw = True
139.7563 	EXP 	up: autoDraw = True
139.7563 	EXP 	down: autoDraw = True
139.7731 	EXP 	center: autoDraw = True
139.7731 	EXP 	left: autoDraw = True
139.7731 	EXP 	right: autoDraw = True
139.7731 	EXP 	up: autoDraw = True
139.7731 	EXP 	down: autoDraw = True
139.7898 	EXP 	center: autoDraw = True
139.7898 	EXP 	left: autoDraw = True
139.7898 	EXP 	right: autoDraw = True
139.7898 	EXP 	up: autoDraw = True
139.7898 	EXP 	down: autoDraw = True
139.8060 	EXP 	center: autoDraw = True
139.8060 	EXP 	left: autoDraw = True
139.8060 	EXP 	right: autoDraw = True
139.8060 	EXP 	up: autoDraw = True
139.8060 	EXP 	down: autoDraw = True
139.8229 	EXP 	center: autoDraw = True
139.8229 	EXP 	left: autoDraw = True
139.8229 	EXP 	right: autoDraw = True
139.8229 	EXP 	up: autoDraw = True
139.8229 	EXP 	down: autoDraw = True
139.8396 	EXP 	center: autoDraw = True
139.8396 	EXP 	left: autoDraw = True
139.8396 	EXP 	right: autoDraw = True
139.8396 	EXP 	up: autoDraw = True
139.8396 	EXP 	down: autoDraw = True
139.8562 	EXP 	center: autoDraw = True
139.8562 	EXP 	left: autoDraw = True
139.8562 	EXP 	right: autoDraw = True
139.8562 	EXP 	up: autoDraw = True
139.8562 	EXP 	down: autoDraw = True
139.8730 	EXP 	center: autoDraw = True
139.8730 	EXP 	left: autoDraw = True
139.8730 	EXP 	right: autoDraw = True
139.8730 	EXP 	up: autoDraw = True
139.8730 	EXP 	down: autoDraw = True
139.8896 	EXP 	center: autoDraw = True
139.8896 	EXP 	left: autoDraw = True
139.8896 	EXP 	right: autoDraw = True
139.8896 	EXP 	up: autoDraw = True
139.8896 	EXP 	down: autoDraw = True
139.9058 	EXP 	center: autoDraw = True
139.9058 	EXP 	left: autoDraw = True
139.9058 	EXP 	right: autoDraw = True
139.9058 	EXP 	up: autoDraw = True
139.9058 	EXP 	down: autoDraw = True
139.9229 	EXP 	center: autoDraw = True
139.9229 	EXP 	left: autoDraw = True
139.9229 	EXP 	right: autoDraw = True
139.9229 	EXP 	up: autoDraw = True
139.9229 	EXP 	down: autoDraw = True
139.9399 	EXP 	center: autoDraw = True
139.9399 	EXP 	left: autoDraw = True
139.9399 	EXP 	right: autoDraw = True
139.9399 	EXP 	up: autoDraw = True
139.9399 	EXP 	down: autoDraw = True
139.9565 	EXP 	center: autoDraw = True
139.9565 	EXP 	left: autoDraw = True
139.9565 	EXP 	right: autoDraw = True
139.9565 	EXP 	up: autoDraw = True
139.9565 	EXP 	down: autoDraw = True
139.9731 	EXP 	center: autoDraw = True
139.9731 	EXP 	left: autoDraw = True
139.9731 	EXP 	right: autoDraw = True
139.9731 	EXP 	up: autoDraw = True
139.9731 	EXP 	down: autoDraw = True
139.9899 	EXP 	center: autoDraw = True
139.9899 	EXP 	left: autoDraw = True
139.9899 	EXP 	right: autoDraw = True
139.9899 	EXP 	up: autoDraw = True
139.9899 	EXP 	down: autoDraw = True
140.0065 	EXP 	center: autoDraw = True
140.0065 	EXP 	left: autoDraw = True
140.0065 	EXP 	right: autoDraw = True
140.0065 	EXP 	up: autoDraw = True
140.0065 	EXP 	down: autoDraw = True
140.0232 	EXP 	center: autoDraw = True
140.0232 	EXP 	left: autoDraw = True
140.0232 	EXP 	right: autoDraw = True
140.0232 	EXP 	up: autoDraw = True
140.0232 	EXP 	down: autoDraw = True
140.0399 	EXP 	center: autoDraw = True
140.0399 	EXP 	left: autoDraw = True
140.0399 	EXP 	right: autoDraw = True
140.0399 	EXP 	up: autoDraw = True
140.0399 	EXP 	down: autoDraw = True
140.0566 	EXP 	center: autoDraw = True
140.0566 	EXP 	left: autoDraw = True
140.0566 	EXP 	right: autoDraw = True
140.0566 	EXP 	up: autoDraw = True
140.0566 	EXP 	down: autoDraw = True
140.0732 	EXP 	center: autoDraw = True
140.0732 	EXP 	left: autoDraw = True
140.0732 	EXP 	right: autoDraw = True
140.0732 	EXP 	up: autoDraw = True
140.0732 	EXP 	down: autoDraw = True
140.0899 	EXP 	center: autoDraw = True
140.0899 	EXP 	left: autoDraw = True
140.0899 	EXP 	right: autoDraw = True
140.0899 	EXP 	up: autoDraw = True
140.0899 	EXP 	down: autoDraw = True
140.1062 	EXP 	center: autoDraw = True
140.1062 	EXP 	left: autoDraw = True
140.1062 	EXP 	right: autoDraw = True
140.1062 	EXP 	up: autoDraw = True
140.1062 	EXP 	down: autoDraw = True
140.1230 	EXP 	center: autoDraw = True
140.1230 	EXP 	left: autoDraw = True
140.1230 	EXP 	right: autoDraw = True
140.1230 	EXP 	up: autoDraw = True
140.1230 	EXP 	down: autoDraw = True
140.1399 	EXP 	center: autoDraw = True
140.1399 	EXP 	left: autoDraw = True
140.1399 	EXP 	right: autoDraw = True
140.1399 	EXP 	up: autoDraw = True
140.1399 	EXP 	down: autoDraw = True
140.1565 	EXP 	center: autoDraw = True
140.1565 	EXP 	left: autoDraw = True
140.1565 	EXP 	right: autoDraw = True
140.1565 	EXP 	up: autoDraw = True
140.1565 	EXP 	down: autoDraw = True
140.1729 	EXP 	center: autoDraw = True
140.1729 	EXP 	left: autoDraw = True
140.1729 	EXP 	right: autoDraw = True
140.1729 	EXP 	up: autoDraw = True
140.1729 	EXP 	down: autoDraw = True
140.1897 	EXP 	center: autoDraw = True
140.1897 	EXP 	left: autoDraw = True
140.1897 	EXP 	right: autoDraw = True
140.1897 	EXP 	up: autoDraw = True
140.1897 	EXP 	down: autoDraw = True
140.2063 	EXP 	center: autoDraw = True
140.2063 	EXP 	left: autoDraw = True
140.2063 	EXP 	right: autoDraw = True
140.2063 	EXP 	up: autoDraw = True
140.2063 	EXP 	down: autoDraw = True
140.2231 	EXP 	center: autoDraw = True
140.2231 	EXP 	left: autoDraw = True
140.2231 	EXP 	right: autoDraw = True
140.2231 	EXP 	up: autoDraw = True
140.2231 	EXP 	down: autoDraw = True
140.2400 	EXP 	center: autoDraw = True
140.2400 	EXP 	left: autoDraw = True
140.2400 	EXP 	right: autoDraw = True
140.2400 	EXP 	up: autoDraw = True
140.2400 	EXP 	down: autoDraw = True
140.2563 	EXP 	center: autoDraw = True
140.2563 	EXP 	left: autoDraw = True
140.2563 	EXP 	right: autoDraw = True
140.2563 	EXP 	up: autoDraw = True
140.2563 	EXP 	down: autoDraw = True
140.2729 	EXP 	center: autoDraw = True
140.2729 	EXP 	left: autoDraw = True
140.2729 	EXP 	right: autoDraw = True
140.2729 	EXP 	up: autoDraw = True
140.2729 	EXP 	down: autoDraw = True
140.2890 	EXP 	center: autoDraw = True
140.2890 	EXP 	left: autoDraw = True
140.2890 	EXP 	right: autoDraw = True
140.2890 	EXP 	up: autoDraw = True
140.2890 	EXP 	down: autoDraw = True
140.3063 	EXP 	center: autoDraw = True
140.3063 	EXP 	left: autoDraw = True
140.3063 	EXP 	right: autoDraw = True
140.3063 	EXP 	up: autoDraw = True
140.3063 	EXP 	down: autoDraw = True
140.3231 	EXP 	center: autoDraw = True
140.3231 	EXP 	left: autoDraw = True
140.3231 	EXP 	right: autoDraw = True
140.3231 	EXP 	up: autoDraw = True
140.3231 	EXP 	down: autoDraw = True
140.3398 	EXP 	center: autoDraw = True
140.3398 	EXP 	left: autoDraw = True
140.3398 	EXP 	right: autoDraw = True
140.3398 	EXP 	up: autoDraw = True
